id,popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
1496,0.363923,6000000.0,1193062.0,Cool as Ice,91,1991-10-18,14,3.9,1991,9606557.05158112,1910203.02817891
14362,0.30493200000000004,14000000.0,39673161.0,Out for Justice,91,1991-04-12,44,5.6,1991,22415299.7870226,63520414.093843795
10333,0.350342,30000000.0,74787599.0,The Prince of Tides,132,1991-12-25,18,5.9,1991,48032785.2579056,119741889.424045
1713,0.329328,14000000.0,32482682.0,Jungle Fever,132,1991-06-07,34,5.5,1991,22415299.7870226,52007789.6368945
10952,0.261842,8500000.0,47624253.0,New Jack City,97,1991-03-08,58,6.0,1991,13609289.1564065,76250850.5805722
41780,0.27578600000000003,8000000.0,10400000.0,A Rage in Harlem,115,1991-05-03,10,6.0,1991,12808742.735441498,16651365.556073902
11890,0.263047,35000000.0,23562716.0,Oscar,109,1991-04-26,77,6.3,1991,56038249.46755649,37726095.9240339
21219,0.211558,23000000.0,20246790.0,Mobsters,104,1991-07-26,15,6.0,1991,36825135.3643943,32416990.541063696
2071,0.192123,22000000.0,11511031.0,Shattered,98,1991-10-11,11,6.5,1991,35224042.5224641,18430229.3373364
12227,0.191606,14000000.0,34793160.0,White Fang,107,1991-01-18,59,6.5,1991,22415299.7870226,55707079.4241317
25330,0.172296,17000000.0,4603929.0,Dutch,107,1991-07-19,25,6.6,1991,27218578.3128131,7371317.766654801
34376,0.1523,13000000.0,3752426.0,Mannequin Two: On the Move,95,1991-01-07,11,4.8,1991,20814206.9450924,6007982.40847272
562,3.7774410000000005,28000000.0,140767956.0,Die Hard,131,1988-07-15,2800,7.2,1988,51628948.6465286,259560770.407171
2280,2.1506819999999998,18000000.0,151668774.0,Big,104,1988-06-03,564,6.7,1988,33190038.4156255,279660690.86171204
37136,1.9058830000000002,12000000.0,78756177.0,The Naked Gun: From the Files of Police Squad!,85,1988-12-02,543,6.8,1988,22126692.277083702,145217807.78321102
13704,1.651962,8000000.0,22433275.0,License to Drive,90,1988-07-06,52,6.2,1988,14751128.1847224,41364514.39101621
4011,1.628865,15000000.0,73326666.0,Beetlejuice,92,1988-02-29,739,7.0,1988,27658365.346354604,135206381.190541
380,1.4598209999999898,25000000.0,354825435.0,Rain Man,133,1988-12-11,934,7.4,1988,46097275.5772577,654259434.360614
11690,1.3925809999999899,1500000.0,11806119.0,Bloodsport,92,1988-02-26,180,6.4,1988,2765836.53463546,21769196.841635898
9602,1.279955,39000000.0,288752301.0,Coming to America,116,1988-06-28,500,6.4,1988,71911749.900522,532427775.710571
1370,1.183033,63000000.0,189015611.0,Rambo III,102,1988-05-24,385,5.7,1988,116165134.454689,348524188.34682995
9493,1.144528,15000000.0,216614388.0,Twins,107,1988-12-09,287,5.5,1988,27658365.346354604,399413325.50540096
856,1.1155979999999999,70000000.0,329803958.0,Who Framed Roger Rabbit,104,1988-06-21,723,6.9,1988,129072371.616321,608122557.535853
12144,1.1011030000000002,12300000.0,84460846.0,The Land Before Time,69,1988-11-18,340,6.9,1988,22679859.5840108,155736595.74201298
7520,1.0798860000000001,20000000.0,171504781.0,Cocktail,104,1988-07-29,175,5.5,1988,36877820.4618061,316236126.102969
10585,0.891508,9000000.0,44196684.0,Child's Play,87,1988-11-08,254,6.2,1988,16595019.207812699,81493868.87795909
847,0.869474,35000000.0,57269863.0,Willow,126,1988-05-01,250,6.7,1988,64536185.80816079,105599386.279311
10131,0.78304,7000000.0,72500000.0,A Nightmare on Elm Street 4: The Dream Master,99,1988-08-19,135,5.9,1988,12907237.1616321,133682099.174047
287,0.75639,7000000.0,50888000.0,Bull Durham,108,1988-06-15,81,6.3,1988,12907237.1616321,93831926.3830196
9604,0.753578,29000000.0,34994648.0,Red Heat,104,1988-06-17,172,5.6,1988,53472839.6696189,64526317.3034052
623,0.7273970000000001,7500000.0,62493712.0,A Fish Called Wanda,108,1988-07-15,270,6.8,1988,13829182.673177302,115231594.55639099
9599,0.669161,19000000.0,8247943.0,The Blob,95,1988-08-05,65,6.0,1988,35033929.4387158,15208308.056660501
11285,0.657109,17500000.0,25024919.0,Cocoon: The Return,116,1988-09-13,46,5.7,1988,32268092.904080395,46143223.497662105
1632,0.5887560000000001,15000000.0,34604000.0,Mississippi Burning,128,1988-12-08,144,7.1,1988,27658365.346354604,63806004.963017
3525,0.572843,28000000.0,103173635.0,Working Girl,114,1988-12-20,116,6.4,1988,51628948.6465286,190240939.396096
8337,0.540362,4000000.0,13008928.0,They Live,94,1988-11-23,229,6.9,1988,7375564.09236123,23987045.5592281
15158,0.5385220000000001,3000000.0,7282851.0,Phantasm II,97,1988-07-08,25,6.1,1988,5531673.06927092,13428783.5814042
11357,0.513842,5000000.0,17768757.0,Halloween 4: The Return of Michael Myers,88,1988-10-21,92,5.9,1988,9219455.11545154,32763651.5237731
10117,0.49929799999999996,7000000.0,20256975.0,Action Jackson,96,1988-02-12,22,5.4,1988,12907237.1616321,37351654.3574648
2321,0.497587,10000000.0,21486757.0,Married to the Mob,104,1988-08-19,25,6.0,1988,18438910.230903,39619238.3476228
10281,0.48513599999999996,2800000.0,19170001.0,Friday the 13th Part VII: The New Blood,88,1988-05-13,81,5.4,1988,5162894.86465286,35347392.7565322
859,0.481627,14000000.0,34670720.0,Dangerous Liaisons,119,1988-12-16,124,6.7,1988,25814474.3232643,63929029.3720776
12120,0.480782,20000000.0,13854000.0,My Stepmother is an Alien,108,1988-12-09,65,5.6,1988,36877820.4618061,25545266.233893104
10675,0.469728,20000000.0,17637950.0,Frantic,120,1988-02-16,87,6.4,1988,36877820.4618061,32522457.670715697
24929,0.41036999999999996,6200000.0,9205924.0,Return of the Living Dead Part II,89,1988-01-15,35,6.1,1988,11432124.3431599,16974720.6228516
10306,0.38461799999999996,10500000.0,14144000.0,Poltergeist III,98,1988-06-10,58,4.4,1988,19360855.7424482,26079994.6305893
9013,0.370575,30000000.0,38413606.0,Midnight Run,126,1988-07-20,105,6.9,1988,55316730.69270921,70830503.267928
9395,0.35674,7500000.0,18869631.0,Above the Law,99,1988-04-08,67,5.9,1988,13829182.673177302,34793543.2099266
11051,0.35363,7000000.0,8373585.0,The Last Temptation of Christ,164,1988-08-12,76,6.7,1988,12907237.1616321,15439978.2125836
48309,0.336536,1300000.0,354704.0,Prison,102,1988-03-04,11,6.8,1988,2397058.3300174,654035.521454225
2617,0.320295,24000000.0,43455230.0,The Great Outdoors,91,1988-06-17,65,6.2,1988,44253384.554167405,80126708.5033247
9540,0.288071,13000000.0,8038508.0,Dead Ringers,115,1988-09-23,65,6.9,1988,23970583.300173998,14822132.7402396
26386,0.28514,6000000.0,28202109.0,Ernest Saves Christmas,95,1988-11-11,23,5.2,1988,11063346.1385418,52001615.6173144
59797,0.265664,4000000.0,9797098.0,Bad Dreams,86,1988-04-08,11,4.9,1988,7375564.09236123,18064781.054536
24924,0.254085,1200000.0,3109904.0,Night of the Demons,90,1988-10-14,30,5.4,1988,2212669.22770837,5734324.06827264
10132,0.246182,4000000.0,3468572.0,Talk Radio,110,1988-12-21,16,5.5,1988,7375564.09236123,6395668.7737424
2210,0.407649,10000000.0,3916303.0,Earth Girls Are Easy,100,1988-09-08,43,5.5,1988,18438910.230903,7221235.94540164
40820,0.200403,15000000.0,21032267.0,Punchline,123,1988-10-07,19,5.1,1988,27658365.346354604,38781208.3165385
10127,0.199235,4500000.0,3813293.0,Critters 2,86,1988-04-29,40,4.5,1988,8297509.60390639,7031296.73111311
29787,0.18872,7000000.0,5344577.0,Monkey Shines,113,1988-07-29,17,6.0,1988,12907237.1616321,9854817.55251493
24348,0.168545,2500000.0,589244.0,Powaqqatsi,99,1988-04-29,18,7.2,1988,4609727.55772577,1086501.72200982
11503,0.167846,7000000.0,19595031.0,The Serpent and the Rainbow,98,1988-02-05,37,5.7,1988,12907237.1616321,36131101.758076295
10126,0.15554300000000001,6000000.0,46616067.0,Colors,120,1988-04-15,36,6.4,1988,11063346.1385418,85954947.4730764
19382,0.154945,20000000.0,51684798.0,Biloxi Blues,106,1988-03-25,24,6.4,1988,36877820.4618061,95301135.0624359
7091,0.149591,2000000.0,725131.0,Vampire's Kiss,103,1988-09-17,28,5.5,1988,3687782.04618061,1337062.54146449
11347,0.117336,2500000.0,1189315.0,The Lair of the White Worm,93,1988-09-14,19,5.4,1988,4609727.55772577,2192967.25212665
35119,0.077948,15000000.0,6908797.0,A Cry in the Dark,120,1988-11-11,16,5.5,1988,27658365.346354604,12739068.7686532
12663,0.076438,16000000.0,4192440.0,Red Scorpion,105,1988-12-24,22,4.6,1988,29502256.3694449,7730402.48084473
19051,0.057680999999999996,5000000.0,3569939.0,The New Adventures of Pippi Longstocking,100,1988-07-06,10,5.7,1988,9219455.11545154,6582578.47507999
106,3.474728,18000000.0,98235548.0,Predator,107,1987-06-11,1250,7.1,1987,34543447.885163695,188521918.48936102
600,2.0267,17000000.0,46357676.0,Full Metal Jacket,116,1987-06-26,1311,7.7,1987,32624367.447099105,88964109.16573921
88,1.945847,6000000.0,213954274.0,Dirty Dancing,100,1987-08-21,654,6.9,1987,11514482.6283879,410595461.87372404
957,1.846689,22700000.0,38119483.0,Spaceballs,96,1987-06-24,496,6.5,1987,43563125.944067605,73154354.1344381
708,1.511663,40000000.0,191185897.0,The Living Daylights,130,1987-06-29,238,6.0,1987,76763217.52258609,366901114.966543
5548,1.503371,13000000.0,53000000.0,RoboCop,102,1987-07-17,834,6.8,1987,24948045.694840398,101711263.217426
765,1.427206,3600000.0,5923044.0,Evil Dead II,84,1987-03-13,383,7.5,1987,6908689.57703275,11366797.8741962
941,1.393529,15000000.0,120207127.0,Lethal Weapon,110,1987-03-06,801,6.6,1987,28786206.5709698,230687145.94165298
865,1.354524,27000000.0,38122105.0,The Running Man,101,1987-11-13,352,6.3,1987,51815171.8277456,73159385.9633467
580,1.285867,23000000.0,51881013.0,Jaws: The Revenge,89,1987-07-17,111,3.7,1987,44138850.075487,99563837.15527791
2493,1.186793,16000000.0,30857814.0,The Princess Bride,98,1987-09-18,1000,7.5,1987,30705287.0090344,59218627.2088375
10072,1.121083,5000000.0,44793222.0,A Nightmare on Elm Street 3: Dream Warriors,96,1987-02-27,168,6.2,1987,9595402.19032326,85961796.0980872
10673,1.082108,15000000.0,43848069.0,Wall Street,126,1987-12-10,294,6.7,1987,28786206.5709698,84147971.46480909
96,1.07467,20000000.0,299965036.0,Beverly Hills Cop II,100,1987-05-18,333,6.1,1987,38381608.761293,575657032.690959
11411,1.065222,17000000.0,19300000.0,Superman IV: The Quest for Peace,90,1987-07-23,149,4.3,1987,32624367.447099105,37038252.454647794
378,1.0264360000000001,6000000.0,29180280.0,Raising Arizona,94,1987-03-01,268,7.0,1987,11514482.6283879,55999304.525249206
117,1.016148,25000000.0,76270454.0,The Untouchables,119,1987-06-02,751,7.5,1987,47977010.951616295,146369136.273709
801,1.011111,13000000.0,123922370.0,"Good Morning, Vietnam",121,1987-12-23,363,7.0,1987,24948045.694840398,237816996.10561
746,0.9702299999999999,23000000.0,43984230.0,The Last Emperor,163,1987-10-21,165,7.1,1987,44138850.075487,84409275.3763364
10998,0.865812999999999,14000000.0,320145693.0,Fatal Attraction,119,1987-09-11,131,6.4,1987,26867126.132905103,614385336.7669519
635,0.754116,17000000.0,17185632.0,Angel Heart,113,1987-03-06,139,6.7,1987,32624367.447099105,32980610.1869779
1825,0.721427,25000000.0,16057580.0,Over the Top,93,1987-02-13,182,5.4,1987,47977010.951616295,30815787.660658196
1547,0.6582479999999991,8500000.0,32222567.0,The Lost Boys,97,1987-07-31,295,6.5,1987,16312183.7235495,61837697.9939276
16288,0.614942,3500000.0,14000000.0,Creepshow 2,92,1987-05-01,42,5.8,1987,6716781.53322628,26867126.132905103
10780,0.6014510000000001,1880006.0,26713187.0,Overboard,106,1987-12-16,115,6.6,1987,3607882.73804417,51264754.610063
10937,0.598029,3000000.0,3221568.0,Barfly,100,1987-09-02,35,7.1,1987,5757241.31419396,6182448.12869506
12626,0.57606,20000000.0,51249404.0,Broadcast News,133,1987-12-16,42,6.3,1987,38381608.761293,98351728.6788724
918,0.548575,18000000.0,39321715.0,Blind Date,95,1987-03-27,57,5.6,1987,34543447.885163695,75461534.0476534
10023,0.5137,20000000.0,66673516.0,Dragnet,106,1987-06-25,74,5.8,1987,38381608.761293,127951840.29258999
17258,0.47393,15000000.0,13290368.0,The Pick-up Artist,81,1987-09-18,14,5.6,1987,28786206.5709698,25505285.2434804
15785,0.447184,10000000.0,14000.0,Cherry 2000,99,1987-11-12,35,6.0,1987,19190804.3806465,26867.126132905098
10083,0.406719,15000000.0,35509515.0,No Way Out,114,1987-08-14,67,7.0,1987,28786206.5709698,68145615.60166329
10021,0.397728,12000000.0,110996879.0,The Secret of My Success,111,1987-04-10,63,5.7,1987,23028965.2567758,213011939.175129
12154,0.380326,11000000.0,168000000.0,Three Men and a Baby,102,1987-11-27,103,6.1,1987,21109884.818711102,322405513.594861
8852,0.356749,3000000.0,14182492.0,Prince of Darkness,101,1987-10-23,62,6.5,1987,5757241.31419396,27217342.960208397
9003,0.349927,1000000.0,14564027.0,Hellraiser,94,1987-09-11,189,6.7,1987,1919080.43806465,27949539.3151454
14499,0.18771400000000002,7200000.0,2300000.0,Mio min Mio,99,1987-07-01,11,6.1,1987,13817379.1540655,4413885.0075487
16620,0.322457,6500000.0,54215416.0,La Bamba,108,1987-07-24,43,6.9,1987,12474022.847420199,104043744.287137
31650,0.32054,17000000.0,10278549.0,Someone to Watch Over Me,106,1987-10-09,10,5.4,1987,32624367.447099105,19725362.317589
18410,0.313707,18000000.0,18532286.0,Project X,108,1987-04-17,29,6.0,1987,34543447.885163695,35564947.53521939
11896,0.287829,14000000.0,57915972.0,Throw Momma from the Train,88,1987-12-11,54,5.8,1987,26867126.132905103,111145408.9167
13509,0.28269,12000000.0,3769990.0,The Monster Squad,82,1987-08-14,58,7.0,1987,23028965.2567758,7234914.06069936
12919,0.48156099999999996,1800000.0,31623833.0,Can't Buy Me Love,94,1987-08-14,72,6.4,1987,3454344.78851637,60688679.2869234
10019,0.20076,6000000.0,42721196.0,Mannequin,89,1987-02-13,61,5.6,1987,11514482.6283879,81985411.5343259
18935,0.146481,3000000.0,23509382.0,Ernest Goes to Camp,92,1987-05-22,15,6.1,1987,5757241.31419396,45116395.1071892
50719,0.159907,250000.0,154323.0,"Silent Night, Deadly Night Part 2",88,1987-04-10,11,5.5,1987,479770.10951616295,296158.250443451
62,3.309196,12000000.0,56715371.0,2001: A Space Odyssey,149,2068-04-05,1708,7.7,1968,75227563.3792221,355546597.20654905
871,1.152937,5800000.0,33395426.0,Planet of the Apes,112,2068-02-07,469,7.2,1968,36359988.966624,209354710.49926
916,0.7868539999999989,5500000.0,42300873.0,Bullitt,113,2068-10-17,143,6.7,1968,34479299.88214339,265182633.716993
805,0.724527,3200000.0,33395426.0,Rosemary's Baby,136,2068-06-12,448,7.3,1968,20060683.567792498,209354710.49926
17917,0.633128999999999,10000000.0,16800000.0,Oliver!,153,2068-09-26,42,6.2,1968,62689636.14935171,105318588.730911
4929,0.621202,1800000.0,6800000.0,Hang 'em High,114,2068-07-31,86,6.3,1968,11284134.5068833,42628952.5815592
11046,0.569422,7700000.0,21000000.0,Where Eagles Dare,155,2068-12-04,116,6.9,1968,48271019.8350008,131648235.913638
22377,0.378658,7000000.0,11000000.0,The Green Berets,142,2068-07-04,17,5.6,1968,43882745.30454621,68958599.7642869
29146,0.045242000000000004,950000.0,814666.0,Charly,103,2068-09-23,13,6.0,1968,5955515.43418842,5107111.51232478
240,3.264571,13000000.0,47542841.0,The Godfather: Part II,200,1974-12-20,2131,8.1,1974,57489690.5506849,210247939.768493
829,1.6508479999999999,6000000.0,30000000.0,Chinatown,130,1974-06-20,456,7.7,1974,26533703.3310853,132668516.655426
682,1.6195549999999999,7000000.0,97572000.0,The Man with the Golden Gun,125,1974-12-01,283,6.1,1974,30955987.2195995,431491083.570109
3034,1.049959,2800000.0,86273333.0,Young Frankenstein,106,1974-12-15,445,7.5,1974,12382394.887839802,381525170.534322
30497,0.9060870000000001,85000.0,30859000.0,The Texas Chain Saw Massacre,83,1974-10-01,249,6.8,1974,375894.130523709,136467258.51566002
592,0.761779,1600000.0,4420000.0,The Conversation,113,1974-04-07,166,7.2,1974,7075654.22162275,19546494.7872328
11072,0.577802,2600000.0,119500000.0,Blazing Saddles,93,1974-02-07,334,7.0,1974,11497938.1101369,528462924.67744905
27932,0.463337,3000000.0,47000000.0,Airport 1975,107,1974-10-18,30,6.1,1974,13266851.665542599,207847342.760168
5121,0.41586599999999996,3000000.0,12800000.0,The Sugarland Express,110,1974-04-05,33,6.1,1974,13266851.665542599,56605233.772981994
11034,0.372231,6500000.0,26533200.0,The Great Gatsby,144,1974-03-27,74,6.1,1974,28744845.2753424,117337342.870725
13939,0.400179,3000000.0,22000000.0,Death Wish,93,1974-07-24,52,6.8,1974,13266851.665542599,97290245.5473129
5919,0.226287,14000000.0,116000000.0,The Towering Inferno,159,1974-12-14,72,7.2,1974,61911974.4391991,512984931.067649
11123,0.186995,7000000.0,79666653.0,Earthquake,123,1974-11-15,23,6.0,1974,30955987.2195995,352308556.013753
510,3.258151,3000000.0,108981275.0,One Flew Over the Cuckoo's Nest,133,1975-11-18,1612,8.0,1975,12155463.5161866,441572637.403333
578,2.5631909999999998,7000000.0,470654000.0,Jaws,124,1975-06-18,1415,7.3,1975,28362748.2044354,1907005841.91576
762,2.234953,400000.0,5028948.0,Monty Python and the Holy Grail,91,1975-03-13,1097,7.6,1975,1620728.46882488,20376397.9795998
36685,1.4099469999999898,1200000.0,112892319.0,The Rocky Horror Picture Show,100,1975-08-14,332,7.1,1975,4862185.40647464,457419488.2874
3175,1.019569,11000000.0,20000000.0,Barry Lyndon,184,1975-12-18,240,7.2,1975,44570032.89268421,81036423.4412441
11843,0.790976,5000000.0,41833347.0,The Return of the Pink Panther,113,1975-05-21,58,6.6,1975,20259105.860310998,169501241.072824
22094,0.423755,2700000.0,5000000.0,Hard Times,93,1975-09-04,14,5.9,1975,10939917.1645679,20259105.860310998
11326,0.347121,5000000.0,34251525.0,Tommy,111,1975-03-19,29,6.1,1975,20259105.860310998,138781054.17041698
968,0.277357,1800000.0,46665856.0,Dog Day Afternoon,125,1975-08-11,312,7.2,1975,7293278.10971197,189081703.353206
646,3.170651,1100000.0,59600000.0,Dr. No,110,2062-10-04,560,6.7,1962,7929293.7666380005,429623553.174204
947,1.1687670000000001,15000000.0,70000000.0,Lawrence of Arabia,216,2062-12-10,517,7.5,1962,108126733.181427,504591421.51332694
595,0.810805,2000000.0,13129846.0,To Kill a Mockingbird,129,2062-12-25,317,7.7,1962,14416897.7575236,94645823.67701529
11897,0.526108,15000000.0,50000000.0,How the West Was Won,162,2062-11-01,37,6.1,1962,108126733.181427,360422443.93809104
11697,0.507078,3200000.0,8000000.0,The Man Who Shot Liberty Valance,123,2062-04-22,134,7.1,1962,23067036.4120378,57667591.0300945
898,0.23940999999999998,2650000.0,3100000.0,Birdman of Alcatraz,143,2062-07-03,19,6.4,1962,19102389.528718803,22346191.524161603
1162,0.46157700000000007,500000.0,2500000.0,The Miracle Worker,106,2062-05-22,22,6.8,1962,3604224.43938091,18021122.196904503
658,3.153791,3500000.0,124900000.0,Goldfinger,110,2064-09-17,602,7.0,1964,24605935.9359851,878080399.544157
935,2.210475,1800000.0,9440272.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,95,2064-01-29,804,7.7,1964,12654481.3385066,66367636.585792795
433,1.9878189999999998,6000000.0,102272727.0,Mary Poppins,139,2064-08-27,613,7.2,1964,42181604.4616889,719004619.5887151
704,0.812194,500000.0,1000549.0,A Hard Day's Night,88,2064-07-06,92,6.9,1964,3515133.70514074,7034127.02708972
506,0.663446,2135161.0,7000000.0,Marnie,130,2064-07-09,94,7.2,1964,15010752.794004,49211871.871970296
11113,0.633882,17000000.0,72000000.0,My Fair Lady,170,2064-10-21,184,7.1,1964,119514545.97478501,506179253.54026604
14703,0.182922,3000000.0,12000000.0,The Night of the Iguana,125,2064-08-06,15,5.7,1964,21090802.230844397,84363208.9233778
185,3.072555,2200000.0,26589000.0,A Clockwork Orange,136,1971-12-18,1786,7.7,1971,11847428.8117621,143186947.579974
252,2.4306669999999997,3000000.0,4000000.0,Willy Wonka & the Chocolate Factory,100,1971-06-29,434,7.2,1971,16155584.743311903,21540779.657749303
681,1.7551169999999898,7200000.0,116000000.0,Diamonds Are Forever,120,1971-12-13,331,6.2,1971,38773403.383948706,624682610.07473
984,0.885391,4000000.0,35976000.0,Dirty Harry,102,1971-12-22,300,7.2,1971,21540779.657749303,193737772.241797
1687,0.861629999999999,2500000.0,12348905.0,Escape from the Planet of the Apes,98,1971-05-20,125,6.2,1971,13462987.286093302,66501260.404869705
994,0.7351850000000001,2200000.0,3251794.0,Straw Dogs,118,1971-12-29,84,6.8,1971,11847428.8117621,17511544.5115978
636,0.627942,777000.0,2437000.0,THX 1138,86,1971-03-11,125,6.1,1971,4184296.4485178003,13123720.006483698
1051,0.604241,1800000.0,41158757.0,The French Connection,104,1971-10-09,201,7.0,1971,9693350.84598719,221647928.880961
15393,0.560488,725000.0,10600000.0,Play Misty for Me,102,1971-11-03,33,5.8,1971,3904266.31296706,57083066.093035705
482,0.317925,4000000.0,12121618.0,Shaft,100,1971-07-02,30,6.2,1971,21540779.657749303,65277275.608352005
14811,0.291077,9000000.0,10404330.0,Fiddler on the Roof,181,1971-11-03,68,6.6,1971,48466754.2299359,56029345.004127696
25188,0.36930799999999997,1300000.0,29133000.0,The Last Picture Show,118,1971-10-03,42,7.0,1971,7000753.38876852,156886883.442302
11951,0.275523,1300000.0,72266306.0,Vanishing Point,99,1971-01-15,48,7.1,1971,7000753.38876852,389168143.556371
861,2.679627,65000000.0,261317921.0,Total Recall,113,1990-06-01,1012,6.8,1990,108478405.120447,436113096.91494
769,2.659926,25000000.0,46836394.0,Goodfellas,146,1990-09-12,1798,8.0,1990,41722463.507864505,78165189.5801985
1573,2.535646,70000000.0,240031094.0,Die Hard 2,124,1990-07-02,1252,6.4,1990,116822897.82202,400587542.406711
196,2.441201,40000000.0,244527583.0,Back to the Future Part III,118,1990-05-25,1762,6.9,1990,66755941.612583205,408091726.335352
162,2.2858110000000003,20000000.0,53000000.0,Edward Scissorhands,105,1990-12-05,1939,7.4,1990,33377970.806291603,88451622.6366727
114,2.2120919999999997,14000000.0,463000000.0,Pretty Woman,119,1990-03-23,963,6.9,1990,23364579.5644041,772700024.16565
242,1.761161,54000000.0,136766062.0,The Godfather: Part III,162,1990-12-24,880,6.9,1990,90120521.17698729,228248681.236373
581,1.6959110000000002,22000000.0,424208848.0,Dances with Wolves,181,1990-11-09,585,7.3,1990,36715767.886920705,707961527.215729
251,1.513223,22000000.0,505000000.0,Ghost,127,1990-07-12,714,6.7,1990,36715767.886920705,842793762.858863
1498,1.469009,13500000.0,201965915.0,Teenage Mutant Ninja Turtles,93,1990-03-30,267,6.6,1990,22530130.2942468,337060620.736798
1700,1.295204,20000000.0,61276872.0,Misery,107,1990-11-28,501,7.5,1990,33377970.806291603,102264882.235843
1375,1.243528,42000000.0,119946358.0,Rocky V,104,1990-10-18,354,5.3,1990,70093738.69321229,200178301.78225
11186,1.19834699999999,13000000.0,35763605.0,Child's Play 2,84,1990-11-09,140,5.9,1990,21695681.0240895,59685828.18088721
1669,1.072912,30.0,200.0,The Hunt for Red October,134,1990-03-02,615,6.9,1990,50.0669562094374,333.779708062916
169,1.034127,35000000.0,57120318.0,Predator 2,108,1990-11-20,374,5.7,1990,58411448.9110103,95328015.33250459
2119,1.0198,60000000.0,157920733.0,Days of Thunder,107,1990-06-27,198,5.8,1990,100133912.418874,263553680.789108
379,0.9722219999999999,14000000.0,5080409.0,Miller's Crossing,115,1990-09-21,206,7.4,1990,23364579.5644041,8478687.16430105
928,0.8902760000000001,50000000.0,41482207.0,Gremlins 2: The New Batch,106,1990-06-15,303,6.1,1990,83444927.01572901,69229594.7113272
9362,0.8555200000000001,11000000.0,48572000.0,Tremors,96,1990-01-19,485,6.3,1990,18357883.9434603,81061739.9001598
5549,0.774737,35000000.0,45681173.0,RoboCop 2,117,1990-06-22,249,5.3,1990,58411448.9110103,76237242.9395578
34636,0.768724,32000000.0,16283667.0,The Neverending Story II: The Next Chapter,89,1990-10-24,111,5.7,1990,53404753.290066496,27175788.0872687
11595,0.644447999999999,38000000.0,153518974.0,Another 48 Hrs.,95,1990-06-08,90,5.5,1990,63418144.531954005,256207591.619192
9399,0.635353,6000000.0,24078196.0,Lionheart,105,1990-06-07,82,5.8,1990,10013391.2418874,40184066.1578083
17466,0.610615,4000000.0,16853487.0,Death Warrant,93,1990-09-14,57,5.4,1990,6675594.16125832,28126759.8535107
483,0.521085,9500000.0,14560247.0,Wild at Heart,124,1990-05-01,145,6.5,1990,15854536.132988501,24299574.964919697
1551,0.51308,26000000.0,61489265.0,Flatliners,115,1990-08-09,179,6.0,1990,43391362.048179105,102619344.603516
2291,0.49950600000000006,25000000.0,25965144.0,Jacob's Ladder,113,1990-11-02,134,6.8,1990,41722463.507864505,43333190.92065779
9768,0.48016899999999996,11000000.0,8266343.0,Cry-Baby,85,1990-04-05,138,6.4,1990,18357883.9434603,13795687.7664396
41823,0.465917,10000000.0,16153593.0,Mo' Better Blues,129,1990-08-03,24,6.0,1990,16688985.403145801,26958707.778535802
19384,0.45993199999999995,7000000.0,9229401.0,Dark Angel,91,1990-01-26,37,5.4,1990,11682289.782202,15402933.856877899
8592,0.438396,47000000.0,103738726.0,Dick Tracy,103,1990-06-15,125,5.7,1990,78438231.3947853,173129408.39549398
9556,0.429512,16000000.0,48878502.0,Darkman,96,1990-08-24,148,6.0,1990,26702376.6450332,81573260.6405633
19185,0.42046999999999995,4200000.0,5835247.0,Night of the Living Dead,88,1990-10-19,63,6.7,1990,7009373.86932123,9738435.20067503
9586,0.409621,47000000.0,15691192.0,The Bonfire of the Vanities,125,1990-12-21,46,4.8,1990,78438231.3947853,26187007.4245958
10173,0.40324899999999997,12000000.0,46044400.0,Marked for Death,94,1990-10-05,44,6.0,1990,20026782.4837749,76843431.9496606
951,0.386018,15000000.0,201957688.0,Kindergarten Cop,111,1990-12-21,304,5.7,1990,25033478.104718696,337046890.708507
9558,0.592379,1000000.0,2554476.0,King of New York,103,1990-07-18,46,6.2,1990,1668898.54031458,4263161.26766862
19158,0.369847,10500000.0,11582891.0,Graveyard Shift,89,1990-10-26,20,4.7,1990,17523434.673303,19330669.8825228
24016,0.33921799999999996,25000000.0,2075084.0,The Sheltering Sky,138,1990-10-24,25,6.2,1990,41722463.507864505,3463104.65863014
11309,0.323339,1500000.0,5728953.0,Hardware,93,1990-09-14,33,5.1,1990,2503347.81047187,9561041.29923083
20701,0.317091,3.0,16.0,Tales from the Darkside: The Movie,93,1990-05-03,37,5.8,1990,5.00669562094374,26.702376645033198
9569,0.30938699999999997,10000000.0,47410000.0,Hard to Kill,96,1990-02-09,64,5.4,1990,16688985.403145801,79122479.79631421
11135,0.298196,37931000.0,27931461.0,The Rescuers Down Under,77,1990-11-16,166,6.4,1990,63302990.5326723,46614774.4917536
27274,0.384309,2500000.0,205068.0,Frankenhooker,85,1990-06-01,20,5.6,1990,4172246.35078645,342237.68586523
20481,0.255367,11000000.0,8862354.0,Nightbreed,102,1990-02-16,40,6.2,1990,18357883.9434603,14790369.654351002
32669,0.255318,19000000.0,10000000.0,The Two Jakes,138,1990-08-10,17,6.0,1990,31709072.265977003,16688985.403145801
9548,0.07848200000000001,49000000.0,20423389.0,The Adventures of Ford Fairlane,104,1990-07-11,33,6.5,1990,81776028.47541441,34084564.0903768
